Folder,TOPS/W,Cycles,Computes,pJ_LMAC,pJ_PEWeightRegs,pJ_PEAccuBuffer,pJ_PEInputBuffer,pJ_GlobalBuffer,pJ_DRAM,pJ/Compute,Energy,Utilization,EDP
VGG01_layer1,16.842105263157894,387072,86704128,2.72,0.15,5.01,2.77,0.19,2.45,13.3,1152.81,0.88,446.0
