Folder,TOPS/W,Cycles,Computes,pJ_LMAC,pJ_PEWeightRegs,pJ_PEAccuBuffer,pJ_PEInputBuffer,pJ_GlobalBuffer,pJ_DRAM,pJ/Compute,Energy,Utilization,EDP
AlexNet_layer3,13.257379596064215,584064,149520384,2.42,0.29,2.51,0.35,13.26,0.49,19.31,2887.54,1.0,1690.0
